,110029,161820,000985.CSI,399373.SZ,399372.SZ,399375.SZ,399374.SZ,399377.SZ,399376.SZ
日期,基金A,基金B,基金A基准,大盘价值,大盘成长,中盘价值,中盘成长,小盘价值,小盘成长
2018/6/27,3.3609 ,1.4085 ,4059.2346 ,6621.5544,3387.3976,4955.6842,3826.8587,5540.7648,4628.5400
2018/6/28,3.3408 ,1.4098 ,4016.7517 ,6558.6429,3370.1054,4895.3619,3794.2531,5468.3399,4577.8149
2018/6/29,3.4698 ,1.4111 ,4127.9473 ,6699.5559,3472.4664,5026.2906,3927.6252,5602.8226,4739.8564
2018/7/2,3.4240 ,1.4138 ,4039.6389 ,6428.6235,3372.6986,4921.6998,3871.4673,5494.0195,4677.1280
2018/7/3,3.4381 ,1.4151 ,4064.3657 ,6447.7132,3375.3141,4957.4910,3887.9805,5515.5970,4716.8532
2018/7/4,3.3421 ,1.4164 ,4002.4732 ,6390.2110,3295.3920,4894.8332,3817.1634,5458.0372,4634.5169
2018/7/5,3.2999 ,1.4177 ,3936.3043 ,6416.0170,3259.9338,4771.6167,3714.4623,5319.2980,4515.9631
2018/7/6,3.3160 ,1.4177 ,3956.6167 ,6466.3788,3293.7892,4778.3957,3738.5410,5324.8127,4519.6001
2018/7/9,3.4094 ,1.4190 ,4054.3847 ,6656.6410,3395.3135,4895.0193,3844.5679,5450.5742,4626.2650
2018/7/10,3.4259 ,1.4190 ,4073.2488 ,6652.1002,3410.5141,4938.3212,3859.8645,5485.0729,4648.9961
2018/7/11,3.3880 ,1.4190 ,3994.5161 ,6544.1643,3345.7067,4857.4350,3795.7849,5388.1215,4548.6360
2018/7/12,3.4761 ,1.4190 ,4089.3198 ,6636.3994,3435.2324,4963.3445,3903.4980,5518.3139,4677.3920
2018/7/13,3.5108 ,1.4190 ,4105.0600 ,6624.0170,3450.1554,4985.7598,3938.4338,5559.0957,4707.7521
2018/7/16,3.5296 ,1.4203 ,4092.1324 ,6535.1719,3435.0888,4971.0884,3934.6161,5550.0734,4712.3945
2018/7/17,3.5306 ,1.4203 ,4081.0799 ,6492.4259,3412.0851,4930.6877,3933.3602,5533.9338,4708.4721
2018/7/18,3.5002 ,1.4203 ,4058.6494 ,6464.8690,3380.2201,4916.7403,3891.1588,5518.5071,4693.7004
2018/7/19,3.4639 ,1.4229 ,4036.1442 ,6488.4412,3384.6939,4899.3788,3849.0711,5483.6315,4633.4441
2018/7/20,3.5048 ,1.4242 ,4096.5190 ,6669.2203,3439.6423,4956.5313,3907.5438,5536.8519,4686.2142
2018/7/23,3.5177 ,1.4268 ,4130.1165 ,6782.2238,3480.3183,5016.1175,3912.9439,5583.8446,4712.6818
2018/7/24,3.5556 ,1.4281 ,4196.1013 ,6873.9124,3534.8152,5118.3119,3971.6667,5695.5116,4776.4611
2018/7/25,3.5375 ,1.4281 ,4196.9866 ,6872.8978,3507.8867,5125.9249,3986.0667,5693.4859,4784.5174
2018/7/26,3.4652 ,1.4294 ,4164.4876 ,6807.9469,3459.2789,5100.6626,3936.0586,5679.9595,4743.8128
2018/7/27,3.4418 ,1.4307 ,4144.3567 ,6773.8193,3437.0991,5096.6803,3902.6281,5666.0304,4720.6516
2018/7/30,3.3985 ,1.4333 ,4112.0202 ,6840.1884,3421.0230,5071.1710,3830.1133,5610.9412,4637.5540
2018/7/31,3.3847 ,1.4346 ,4114.4304 ,6849.5686,3420.0648,5087.0460,3841.9186,5618.8355,4632.9325
2018/8/1,3.3612 ,1.4359 ,4041.4376 ,6702.0800,3347.4719,5008.7304,3788.6756,5507.4838,4546.8106
2018/8/2,3.2975 ,1.4372 ,3950.3189 ,6561.8643,3256.1211,4924.0349,3707.8437,5408.2410,4447.1108
2018/8/3,3.2180 ,1.4399 ,3892.8847 ,6493.2570,3183.2643,4882.3820,3646.3869,5342.5501,4375.1953
2018/8/6,3.0893 ,1.4412 ,3828.1419 ,6474.7801,3128.6331,4781.3543,3527.9124,5251.7415,4280.1816
2018/8/7,3.1711 ,1.4425 ,3933.1189 ,6670.2187,3225.1618,4921.1178,3621.6381,5387.7881,4382.0824
2018/8/8,3.1137 ,1.4438 ,3871.3549 ,6582.4899,3160.9833,4870.1557,3549.0516,5322.6087,4297.3305
2018/8/9,3.2266 ,1.4425 ,3963.8034 ,6718.2671,3255.1232,4959.5965,3667.1139,5418.0668,4418.0802
2018/8/10,3.2484 ,1.4399 ,3979.6130 ,6699.8401,3272.5945,4964.2924,3695.4768,5441.9894,4450.6402
2018/8/13,3.2876 ,1.4386 ,3978.5572 ,6631.9506,3272.8530,4972.3731,3733.3017,5438.8359,4480.3189
2018/8/14,3.2467 ,1.4372 ,3962.8823 ,6595.5316,3243.9410,4956.7028,3704.1449,5424.6936,4454.1242
2018/8/15,3.1503 ,1.4372 ,3876.4557 ,6452.2535,3165.2533,4852.2248,3603.4623,5298.9282,4353.3478
2018/8/16,3.1167 ,1.4372 ,3846.7465 ,6430.4711,3156.8240,4802.8646,3574.0353,5246.1828,4300.5295
2018/8/17,3.0355 ,1.4346 ,3785.0125 ,6363.4617,3101.5843,4743.2358,3502.9931,5163.9841,4219.3613
2018/8/20,3.0556 ,1.4359 ,3814.6977 ,6455.1870,3139.1851,4771.8752,3514.4043,5182.1303,4212.9415
2018/8/21,3.1008 ,1.4346 ,3870.7473 ,6552.9465,3192.9494,4825.1693,3565.7835,5246.0352,4272.0141
2018/8/22,3.0579 ,1.4346 ,3838.7940 ,6543.5557,3161.2440,4794.7728,3520.4940,5199.1901,4213.3889
2018/8/23,3.0863 ,1.4359 ,3856.6472 ,6555.5833,3168.8917,4795.1692,3547.6398,5210.1230,4250.1124
2018/8/24,3.0672 ,1.4372 ,3854.9861 ,6597.1634,3159.9235,4784.4548,3542.8986,5207.2842,4241.6386
2018/8/27,3.1754 ,1.4372 ,3942.5993 ,6725.2224,3240.5742,4877.9724,3636.2888,5311.7460,4351.4713
2018/8/28,3.1814 ,1.4372 ,3941.5859 ,6714.4584,3235.7113,4875.5833,3648.0768,5317.3145,4353.0623
2018/8/29,3.1517 ,1.4372 ,3922.1845 ,6683.5919,3212.6298,4845.1791,3614.4492,5279.3888,4310.3193
2018/8/30,3.0969 ,1.4372 ,3871.9359 ,6629.7953,3171.9249,4782.4152,3557.3700,5227.6965,4239.4872
2018/8/31,3.0596 ,1.4386 ,3842.1380 ,6637.4410,3135.6755,4751.9930,3505.7308,5176.6479,4179.9108
2018/9/3,3.0695 ,1.4386 ,3836.3219 ,6608.5415,3113.6159,4737.1916,3505.5914,5190.0734,4189.1543
2018/9/4,3.0870 ,1.4386 ,3881.6234 ,6700.3987,3147.6974,4780.6360,3543.6642,5234.8327,4247.5354
2018/9/5,3.0411 ,1.4386 ,3814.9063 ,6544.1609,3087.8469,4699.3307,3487.4417,5154.3940,4182.8849
2018/9/6,3.0186 ,1.4386 ,3786.4873 ,6480.5807,3047.3274,4665.1342,3460.5718,5115.4676,4149.3756
2018/9/7,3.0087 ,1.4372 ,3798.5822 ,6539.7038,3040.8629,4685.7962,3468.6172,5142.5712,4168.2652
2018/9/10,2.9384 ,1.4372 ,3736.4975 ,6493.2824,2971.3234,4618.4655,3396.6997,5072.0242,4077.7358
2018/9/11,2.9398 ,1.4372 ,3734.4086 ,6443.5904,2974.6934,4572.9438,3398.9075,5054.5206,4078.7462
2018/9/12,2.9210 ,1.4359 ,3719.2072 ,6412.5611,2956.2213,4568.0743,3396.7015,5030.5649,4062.2390
2018/9/13,2.9256 ,1.4372 ,3752.7221 ,6511.4605,2983.2574,4596.3713,3409.1889,5064.0689,4071.4540
2018/9/14,2.8751 ,1.4372 ,3737.7013 ,6542.1166,2986.4707,4573.5200,3369.3011,5042.5406,4021.6121
2018/9/17,2.8351 ,1.4386 ,3688.7716 ,6472.0250,2951.9677,4496.8906,3312.9094,4977.6265,3954.3382
2018/9/18,2.8952 ,1.4386 ,3757.5934 ,6609.1571,2995.6437,4579.4109,3381.6106,5070.2401,4015.5345
2018/9/19,2.9229 ,1.4372 ,3803.2326 ,6684.3834,3033.0190,4637.0545,3417.9100,5133.3151,4066.2712
2018/9/20,2.9216 ,1.4372 ,3797.6884 ,6686.9227,3035.7349,4626.8360,3410.6278,5138.3328,4065.3247
2018/9/21,2.9823 ,1.4372 ,3880.9235 ,6922.7051,3116.0064,4720.2260,3482.1591,5224.3381,4120.2291
2018/9/25,2.9761 ,1.4372 ,3858.0015 ,6853.3652,3084.0647,4693.6266,3459.6412,5209.6690,4104.4549
2018/9/26,3.0038 ,1.4372 ,3888.6862 ,6918.8435,3118.6091,4722.0448,3490.3492,5235.1833,4129.8041
2018/9/27,2.9678 ,1.4386 ,3854.2039 ,6903.8967,3095.4396,4695.6408,3439.6300,5188.6455,4079.8205
2018/9/28,3.0038 ,1.4399 ,3890.8288 ,6970.3182,3120.4938,4741.0340,3470.8071,5237.0884,4109.3222
2018/10/8,2.8787 ,1.4412 ,3743.2990 ,6690.4024,2985.5505,4595.6813,3332.4587,5088.4075,3967.0749
2018/10/9,2.8599 ,1.4412 ,3742.4298 ,6687.9837,2987.7879,4594.8705,3305.0818,5097.5677,3955.1558
2018/10/10,2.8279 ,1.4425 ,3739.2996 ,6713.8671,2980.8063,4605.3395,3298.9217,5092.3725,3944.4227
2018/10/11,2.6652 ,1.4425 ,3519.5831 ,6451.1258,2827.8651,4306.6727,3062.7651,4769.0236,3679.7882
2018/10/12,2.6833 ,1.4438 ,3536.7650 ,6579.9471,2850.7216,4326.0589,3046.2179,4774.9126,3670.5354
2018/10/15,2.6549 ,1.4451 ,3485.7093 ,6474.0999,2816.3248,4244.2081,2994.7923,4686.3816,3617.3429
2018/10/16,2.5998 ,1.4464 ,3434.8712 ,6461.6577,2770.3167,4161.8101,2921.3532,4575.0760,3525.6165
2018/10/17,2.6335 ,1.4464 ,3457.6997 ,6514.2706,2792.1125,4197.8593,2952.9739,4611.2248,3551.7097
2018/10/18,2.5810 ,1.4464 ,3365.1929 ,6356.5545,2750.2124,4085.7766,2870.3626,4489.7921,3442.2600
2018/10/19,2.6685 ,1.4477 ,3454.3431 ,6551.2209,2817.4571,4179.4499,2961.3760,4601.4284,3540.0168
2018/10/22,2.8110 ,1.4477 ,3612.0946 ,6752.0996,2972.6329,4378.8351,3126.3853,4823.2870,3716.5511
2018/10/23,2.7536 ,1.4490 ,3534.3252 ,6581.0373,2912.7270,4290.4111,3062.4003,4730.5247,3661.4596
2018/10/24,2.7328 ,1.4503 ,3536.8248 ,6634.0360,2907.6317,4291.7221,3040.2102,4736.9328,3649.3757
2018/10/25,2.6988 ,1.4503 ,3531.7679 ,6671.6723,2919.5279,4300.9402,3021.9925,4736.1574,3637.8200
2018/10/26,2.6790 ,1.4503 ,3523.3511 ,6659.6754,2887.6331,4321.7568,3011.6075,4735.0659,3632.8996
2018/10/29,2.6440 ,1.4516 ,3441.1318 ,6445.3990,2791.3116,4236.4103,2962.9339,4637.2043,3580.7115
2018/10/30,2.6427 ,1.4516 ,3476.4577 ,6511.2102,2822.7379,4295.4753,3003.2841,4676.9185,3621.4905
2018/10/31,2.6830 ,1.4516 ,3527.4170 ,6587.0473,2857.3886,4352.7787,3058.2637,4757.9318,3684.9786
2018/11/1,2.7180 ,1.4529 ,3550.3008 ,6605.0507,2901.0972,4359.8202,3089.3506,4782.3243,3716.8352
2018/11/2,2.8269 ,1.4529 ,3666.5903 ,6795.4266,3024.5744,4486.9105,3214.2975,4912.1240,3855.7474
2018/11/5,2.8163 ,1.4529 ,3659.7921 ,6731.7574,3009.0152,4483.9886,3217.5731,4916.3417,3856.2785
2018/11/6,2.7850 ,1.4529 ,3647.7303 ,6707.0647,2967.0997,4478.4603,3214.6202,4916.4174,3847.6300
2018/11/7,2.7906 ,1.4529 ,3629.4854 ,6670.9868,2943.1973,4454.5301,3204.6838,4885.9497,3834.3092
2018/11/8,2.7546 ,1.4542 ,3617.0446 ,6681.8137,2911.4154,4423.7692,3176.3772,4858.3904,3814.5871
2018/11/9,2.7493 ,1.4542 ,3584.8802 ,6524.1499,2885.5229,4402.8260,3164.6361,4843.1558,3812.2734
2018/11/12,2.8332 ,1.4542 ,3654.3174 ,6562.9591,2950.3970,4485.3431,3246.2418,4956.0067,3921.6250
2018/11/13,2.8417 ,1.4542 ,3706.8179 ,6604.1326,2994.8641,4546.8372,3305.1357,5047.9008,4003.7845
2018/11/14,2.8341 ,1.4555 ,3685.2557 ,6539.6351,2962.0727,4534.6451,3282.4857,5031.1738,3990.2421
2018/11/15,2.8757 ,1.4568 ,3737.1644 ,6609.3731,2998.8972,4583.9149,3328.0482,5096.6437,4039.7255
2018/11/16,2.8945 ,1.4581 ,3763.2714 ,6622.5707,3034.5847,4606.0256,3343.3644,5145.6945,4061.5808
2018/11/19,2.9068 ,1.4594 ,3790.9194 ,6691.7517,3073.0411,4641.8601,3339.1467,5178.1197,4059.0077
2018/11/20,2.8193 ,1.4594 ,3695.8662 ,6570.3410,2968.3918,4511.2500,3242.2656,5034.9754,3961.9330
2018/11/21,2.8282 ,1.4594 ,3712.1139 ,6571.8646,2972.2429,4521.5119,3255.4231,5059.9003,3986.0970
2018/11/22,2.8104 ,1.4594 ,3705.2598 ,6536.1799,2963.4057,4512.8933,3255.7862,5056.0871,3982.2851
2018/11/23,2.7226 ,1.4607 ,3589.6716 ,6435.8703,2884.0241,4356.4966,3134.4624,4875.0959,3829.9134
2018/11/26,2.7216 ,1.4607 ,3584.8753 ,6456.1905,2874.8463,4339.4459,3119.0591,4873.3146,3810.2807
2018/11/27,2.7378 ,1.4594 ,3593.5955 ,6428.1593,2873.6264,4337.4633,3132.6825,4883.4383,3829.8803
2018/11/28,2.7870 ,1.4594 ,3638.5736 ,6492.3719,2931.5171,4397.7507,3185.6982,4946.1718,3877.2896
2018/11/29,2.7371 ,1.4594 ,3574.1933 ,6433.3304,2874.0755,4319.2765,3118.5955,4860.3725,3797.0289
2018/11/30,2.7790 ,1.4594 ,3606.1017 ,6486.4657,2910.7960,4353.6064,3161.2723,4896.0159,3824.0049
2018/12/3,2.8813 ,1.4607 ,3713.2308 ,6633.8205,3008.5788,4482.4500,3269.6404,5033.4236,3954.5729
2018/12/4,2.8846 ,1.4607 ,3730.4908 ,6642.7365,3012.5376,4505.9830,3279.0622,5058.7561,3978.8293
2018/12/5,2.8889 ,1.4607 ,3709.2502 ,6604.3442,2999.9879,4475.2386,3274.6022,5026.6382,3965.3772
2018/12/6,2.8008 ,1.4621 ,3634.9138 ,6501.0611,2922.0501,4386.8787,3194.5677,4937.7325,3873.9723
2018/12/7,2.7906 ,1.4621 ,3634.5694 ,6508.1802,2922.8908,4388.3734,3185.8603,4939.6643,3872.3455
2018/12/10,2.7757 ,1.4634 ,3592.6593 ,6442.1712,2880.0101,4330.9444,3141.6890,4886.6891,3837.5969
2018/12/11,2.8008 ,1.4634 ,3615.9763 ,6454.9729,2892.6552,4359.3700,3171.1398,4924.9935,3877.3397
2018/12/12,2.7840 ,1.4634 ,3622.3233 ,6489.6033,2905.1530,4373.7182,3172.2221,4939.1903,3865.0986
2018/12/13,2.8150 ,1.4634 ,3667.9649 ,6587.8136,2956.5142,4437.9459,3211.1595,4995.7957,3907.7216
2018/12/14,2.7384 ,1.4621 ,3592.5240 ,6504.1892,2898.5405,4356.0346,3133.3417,4900.4599,3801.5562
2018/12/17,2.7074 ,1.4621 ,3587.4413 ,6514.1549,2887.3332,4354.6549,3109.1100,4896.8136,3776.6341
2018/12/18,2.6902 ,1.4607 ,3558.0545 ,6448.3412,2852.2683,4327.3619,3085.5720,4866.7144,3766.1416
2018/12/19,2.6358 ,1.4607 ,3513.7914 ,6393.8347,2808.5629,4274.1473,3030.1159,4809.3608,3705.9153
2018/12/20,2.6381 ,1.4607 ,3507.1102 ,6312.6993,2815.9377,4279.8129,3043.9088,4813.4526,3715.5031
2018/12/21,2.6173 ,1.4621 ,3472.6883 ,6255.0744,2768.2132,4245.7587,3027.2818,4774.4314,3687.1484
2018/12/24,2.6506 ,1.4621 ,3493.4151 ,6250.9200,2773.3047,4278.4730,3060.9949,4820.6303,3723.0272
2018/12/25,2.6467 ,1.4621 ,3462.9910 ,6219.7133,2746.6977,4218.8335,3028.6187,4767.8344,3698.3914
2018/12/26,2.6127 ,1.4621 ,3449.1848 ,6195.9819,2732.9707,4215.3251,3003.0396,4757.1696,3679.5635
2018/12/27,2.5926 ,1.4621 ,3418.0644 ,6181.8542,2718.4957,4198.1563,2969.6925,4713.1135,3633.9541
2018/12/28,2.5807 ,1.4634 ,3432.3847 ,6199.8684,2738.7079,4218.7351,2977.0796,4732.3511,3645.1184
2019/1/2,2.5407 ,1.4661 ,3399.4015 ,6096.9658,2719.8813,4174.5908,2930.7164,4687.0068,3608.4453
2019/1/3,2.4929 ,1.4674 ,3387.1327 ,6121.5476,2710.2151,4170.3898,2900.6724,4664.2323,3578.6410
2019/1/4,2.5384 ,1.4701 ,3470.2829 ,6230.3685,2794.1068,4269.9139,2971.4255,4764.3407,3664.0763
2019/1/7,2.5896 ,1.4714 ,3515.1686 ,6235.4634,2825.4614,4324.3786,3016.0898,4830.6445,3729.5861
2019/1/8,2.5922 ,1.4728 ,3508.5228 ,6213.6043,2819.4879,4309.1376,3010.3841,4828.9163,3728.1935
2019/1/9,2.6005 ,1.4741 ,3531.7690 ,6292.9908,2859.4342,4327.2443,3016.8660,4841.0561,3743.8096
2019/1/10,2.6216 ,1.4754 ,3524.8784 ,6275.6099,2860.7600,4317.0580,3015.3249,4830.7433,3734.4837
2019/1/11,2.6209 ,1.4754 ,3551.3318 ,6327.3392,2880.0959,4341.9377,3033.8059,4860.3371,3755.7453
2019/1/14,2.5916 ,1.4754 ,3526.0851 ,6269.9312,2859.6781,4345.6285,3012.8977,4840.6798,3716.1804
2019/1/15,2.6434 ,1.4754 ,3581.5023 ,6363.7797,2934.1350,4381.6812,3053.7261,4886.7513,3764.4702
2019/1/16,2.6355 ,1.4768 ,3578.3367 ,6376.5079,2933.0650,4380.9883,3049.2557,4885.0530,3761.5255
2019/1/17,2.6031 ,1.4768 ,3552.9154 ,6350.2782,2908.8174,4373.4919,3026.1626,4855.9181,3728.6988
2019/1/18,2.6444 ,1.4768 ,3598.4290 ,6471.6679,2965.9493,4441.3846,3073.0933,4900.5683,3757.3428
2019/1/21,2.6638 ,1.4768 ,3618.4726 ,6513.1132,2979.3059,4453.6369,3098.7369,4917.0959,3774.8713
2019/1/22,2.6239 ,1.4768 ,3573.4685 ,6439.0806,2930.4314,4392.2165,3047.5188,4854.9812,3724.5353
2019/1/23,2.6249 ,1.4768 ,3575.2888 ,6438.6961,2929.5672,4391.5620,3043.5696,4876.2906,3725.0347
2019/1/24,2.6572 ,1.4781 ,3594.0818 ,6474.2119,2949.5091,4394.9725,3062.8704,4884.7385,3743.2735
2019/1/25,2.6827 ,1.4781 ,3598.6022 ,6554.3793,2974.3704,4395.3886,3065.6472,4872.7793,3728.3999
2019/1/28,2.6757 ,1.4795 ,3587.4503 ,6560.6955,2972.8742,4382.5977,3054.2360,4854.2213,3707.9645
2019/1/29,2.6437 ,1.4795 ,3565.3808 ,6612.3543,2977.7203,4375.2403,3032.6330,4820.0345,3654.9176
2019/1/30,2.6513 ,1.4781 ,3527.5933 ,6575.7056,2942.9748,4347.0523,3007.5381,4788.4618,3617.2390
2019/1/31,2.6629 ,1.4795 ,3523.6188 ,6685.1169,2969.8170,4343.9856,2990.6103,4748.7726,3574.8732
2019/2/1,2.7487 ,1.4795 ,3596.0221 ,6714.8958,3039.1393,4419.7897,3078.3749,4858.1282,3683.3514
2019/2/11,2.8292 ,1.4808 ,3676.8847 ,6765.2484,3139.7762,4505.6275,3165.2283,4959.9173,3786.1908
2019/2/12,2.8526 ,1.4821 ,3712.6271 ,6786.1866,3164.3174,4554.6486,3206.0378,5011.2621,3838.3441
2019/2/13,2.8912 ,1.4848 ,3782.0055 ,6894.0173,3242.3032,4622.9511,3261.5694,5071.0195,3902.2652
2019/2/14,2.9084 ,1.4861 ,3793.4962 ,6872.8045,3262.5534,4626.5696,3293.6058,5083.2690,3912.9999
2019/2/15,2.8691 ,1.4861 ,3752.4651 ,6716.7407,3203.7306,4574.5918,3267.7224,5052.2893,3901.0235
2019/2/18,3.0012 ,1.4875 ,3877.1867 ,6882.9870,3329.3558,4705.7726,3395.4773,5206.9156,4036.5064
2019/2/19,2.9906 ,1.4875 ,3880.0907 ,6877.9515,3322.3589,4692.2667,3394.0002,5216.4910,4051.8361
2019/2/20,2.9810 ,1.4875 ,3890.4756 ,6911.5236,3339.3808,4702.7672,3396.8225,5217.7839,4059.7944
2019/2/21,2.9866 ,1.4875 ,3880.6117 ,6871.7210,3351.0587,4686.3798,3375.6633,5190.0240,4061.4819
2019/2/22,3.0989 ,1.4875 ,3968.8796 ,6950.9942,3448.4742,4782.8581,3468.8038,5287.6429,4154.9168
2019/2/25,3.2675 ,1.4875 ,4190.9416 ,7382.8221,3637.8931,5042.0600,3675.3318,5558.9642,4380.1446
2019/2/26,3.2428 ,1.4861 ,4163.0341 ,7245.8041,3614.9799,5052.1882,3657.3420,5575.6633,4374.6349
2019/2/27,3.1827 ,1.4848 ,4153.4927 ,7280.8384,3575.3177,5033.4890,3621.1037,5561.5974,4335.9916
2019/2/28,3.1969 ,1.4848 ,4153.5110 ,7242.6971,3562.2648,5033.8533,3631.2161,5569.3857,4362.2181
2019/3/1,3.2259 ,1.4835 ,4215.7026 ,7429.8714,3646.9239,5092.7185,3670.4905,5624.5537,4395.9311
2019/3/4,3.2896 ,1.4835 ,4283.1606 ,7491.5715,3707.1750,5182.8886,3741.4813,5706.5068,4496.9224
2019/3/5,3.4035 ,1.4835 ,4355.3339 ,7491.9767,3747.6752,5247.8294,3838.7997,5824.6949,4623.0348
2019/3/6,3.4302 ,1.4821 ,4418.6128 ,7534.9467,3778.8027,5349.9467,3896.8697,5936.4257,4724.8660
2019/3/7,3.4296 ,1.4835 ,4429.1006 ,7391.8194,3739.5100,5394.7485,3925.9567,6001.3507,4773.0336
2019/3/8,3.3454 ,1.4848 ,4249.7323 ,7117.7139,3613.1149,5111.8114,3765.6706,5709.2892,4601.2538
2019/3/11,3.4919 ,1.4848 ,4378.6061 ,7182.4187,3705.3370,5262.6645,3922.7031,5911.6624,4798.6153
2019/3/12,3.5774 ,1.4848 ,4439.9474 ,7223.9929,3727.9616,5319.0152,3981.7488,6009.9319,4907.5295
2019/3/13,3.4461 ,1.4848 ,4371.1871 ,7238.9926,3654.2570,5243.5284,3880.1741,5911.9265,4772.3907
2019/3/14,3.3698 ,1.4835 ,4293.6034 ,7241.6012,3621.7946,5138.1059,3791.4631,5803.9915,4644.3347
2019/3/15,3.3999 ,1.4835 ,4351.4316 ,7321.9890,3684.2731,5214.5898,3822.9602,5920.1967,4695.4578
2019/3/18,3.4566 ,1.4835 ,4466.5464 ,7482.6600,3807.0526,5385.4339,3932.6686,6079.6111,4824.1184
2019/3/19,3.4659 ,1.4835 ,4465.1790 ,7463.5438,3771.5540,5369.4985,3945.4261,6084.3027,4843.7565
2019/3/20,3.4421 ,1.4835 ,4463.5506 ,7483.4692,3756.2583,5367.2540,3928.7601,6094.6909,4810.0314
2019/3/21,3.4976 ,1.4835 ,4491.1383 ,7449.4181,3756.8162,5408.1554,3970.7714,6143.0660,4869.1775
2019/3/22,3.4837 ,1.4848 ,4499.5413 ,7424.2156,3745.9557,5443.3367,3971.7277,6188.7401,4877.0951
2019/3/25,3.4540 ,1.4861 ,4424.2887 ,7233.2510,3646.1624,5350.6682,3902.2054,6093.9495,4834.6800
2019/3/26,3.3695 ,1.4861 ,4338.5646 ,7198.8398,3598.5350,5216.3293,3803.2694,5950.7609,4704.1666
2019/3/27,3.3738 ,1.4875 ,4379.4898 ,7286.2701,3638.0014,5278.3115,3831.4804,6020.8499,4743.2781
2019/3/28,3.3576 ,1.4875 ,4340.1599 ,7225.0803,3633.4347,5195.6147,3793.9828,5937.2160,4673.2759
2019/3/29,3.4761 ,1.4888 ,4487.7157 ,7474.1781,3796.3128,5373.9718,3939.9901,6105.7957,4820.3955
2019/4/1,3.6005 ,1.4888 ,4630.3682 ,7657.0620,3910.4403,5560.7396,4092.3567,6328.6434,5016.6813
2019/4/2,3.5969 ,1.4875 ,4640.3117 ,7671.4156,3891.1771,5577.6765,4095.4288,6357.4742,5049.4841
2019/4/3,3.6279 ,1.4875 ,4693.0868 ,7761.7212,3930.4077,5676.5693,4133.1362,6457.0466,5094.0362
2019/4/4,3.6104 ,1.4861 ,4727.6658 ,7860.6328,3977.1479,5732.9356,4151.1878,6533.1120,5120.7516
2019/4/8,3.5685 ,1.4861 ,4715.0828 ,7903.1543,3965.8727,5780.3225,4125.5860,6579.6389,5095.0696
2019/4/9,3.5692 ,1.4848 ,4732.1195 ,7893.6403,4003.7913,5770.3243,4122.3339,6540.9350,5109.7686
2019/4/10,3.5447 ,1.4848 ,4735.9196 ,7889.0225,4040.2642,5761.4770,4113.0829,6537.0950,5094.3842
2019/4/11,3.4675 ,1.4848 ,4639.4026 ,7764.1468,3934.6645,5648.2982,4008.4379,6414.8109,4984.7356
2019/4/12,3.4744 ,1.4848 ,4632.0095 ,7749.0056,3923.0769,5659.3146,4007.9105,6408.9590,4959.8875
2019/4/15,3.4266 ,1.4835 ,4603.3171 ,7765.8519,3895.4479,5583.9868,3954.5296,6349.4238,4907.3716
2019/4/16,3.5075 ,1.4821 ,4713.1506 ,8014.1455,3988.5803,5684.5116,4063.7253,6452.8546,4992.9074
2019/4/17,3.5282 ,1.4808 ,4733.7199 ,7989.4219,4010.8656,5694.5487,4078.3044,6496.9987,5034.5290
2019/4/18,3.4992 ,1.4808 ,4711.3226 ,7942.2357,4000.8870,5637.2196,4040.4890,6461.8894,5007.7384
2019/4/19,3.5160 ,1.4821 ,4756.5415 ,8053.9941,4069.3613,5682.4638,4060.1815,6494.0195,5041.0386
2019/4/22,3.4619 ,1.4821 ,4674.1452 ,7830.1093,3978.9595,5565.9424,3991.5383,6413.5332,4994.6271
2019/4/23,3.4276 ,1.4821 ,4630.5811 ,7832.4009,3970.9913,5487.0687,3941.1203,6310.4449,4916.9635
2019/4/24,3.4556 ,1.4821 ,4661.4520 ,7831.3928,3996.8312,5523.6955,3982.1730,6357.7250,4979.9707
2019/4/25,3.3692 ,1.4821 ,4518.3578 ,7686.5851,3892.4760,5351.8443,3852.4255,6098.2916,4793.3136
2019/4/26,3.3411 ,1.4835 ,4460.6782 ,7564.8186,3826.8220,5276.3753,3814.8900,6011.6859,4733.1661
2019/4/29,3.3187 ,1.4821 ,4393.8310 ,7684.6796,3806.9091,5195.2923,3740.4428,5859.1960,4577.7377
2019/4/30,3.3187 ,1.4835 ,4422.4888 ,7706.3188,3817.7294,5268.1012,3768.8835,5955.8402,4627.3536
2019/5/6,3.0860 ,1.4848 ,4127.6469 ,7360.7621,3545.0369,4926.7271,3498.9713,5536.5447,4274.1513
2019/5/7,3.1012 ,1.4861 ,4175.3955 ,7391.5250,3596.9641,4986.2753,3545.3013,5618.3105,4336.9413
2019/5/8,3.0774 ,1.4875 ,4135.5531 ,7268.4686,3543.0841,4926.1805,3521.2981,5570.7853,4324.3876
2019/5/9,3.0510 ,1.4888 ,4076.6312 ,7135.1270,3487.3324,4868.4638,3467.4230,5501.2029,4269.7884
2019/5/10,3.1781 ,1.4888 ,4226.0236 ,7350.9789,3631.4917,5018.0696,3597.0699,5670.2212,4431.6549
2019/5/13,3.1150 ,1.4901 ,4173.6024 ,7216.6406,3555.6442,4954.9514,3526.5990,5628.1878,4387.9902
2019/5/14,3.1038 ,1.4915 ,4144.9588 ,7185.3918,3528.4355,4921.4375,3502.8075,5568.7401,4355.3743
